benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	301.095011868	301.02292332198704	1049.006080
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	301.124067278	301.0329006789834	1046.851584
array-examples/data_structures_set_multi_proc_trivial_ground.yml	true	TIMEOUT	301.259594721	301.04916748101823	1514.348544
array-examples/relax-2-2.yml	true	TIMEOUT	301.058632844	301.0126071910199	571.068416
array-examples/sanfoundry_02_ground.yml	true	OUT OF MEMORY	191.30286974	190.95425521000288	4999.999488
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	301.035941859	301.0219617589901	491.765760
array-examples/sanfoundry_24-1.yml	true	TIMEOUT	301.032313656	301.0345555450185	349.036544
array-examples/sanfoundry_27_ground.yml	true	TIMEOUT	301.668234445	301.015353640978	4054.560768
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	301.575835309	301.0155687480001	3309.932544
array-examples/sorting_bubblesort_2_ground.yml	false	TIMEOUT	301.608544963	301.01964153398876	3038.851072
array-examples/sorting_bubblesort_ground-1.yml	true	TIMEOUT	301.516899608	301.02795981802046	3038.826496
array-examples/sorting_bubblesort_ground-2.yml	false	TIMEOUT	301.51260768	301.0203761300072	3038.760960
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	301.290754736	301.0385247999802	1064.153088
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	301.361024785	301.0244224659982	1587.544064
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	301.2659671	301.0266278810159	1104.568320
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	301.389911862	301.04731756899855	1949.491200
array-examples/standard_compareModified_ground.yml	true	TIMEOUT	301.450918256	301.03023944702	1828.139008
array-examples/standard_compare_ground.yml	true	TIMEOUT	301.432090071	301.0625759419927	1671.475200
array-examples/standard_copy1_ground-1.yml	true	TIMEOUT	301.544713691	301.01347375899786	2852.040704
array-examples/standard_copy1_ground-2.yml	false	TIMEOUT	301.532274226	301.05688703700434	3445.243904
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	301.694820166	301.0222084289999	4035.239936
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	301.535049049	301.01776813401375	3522.539520
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	301.630191071	301.02545516600367	4157.628416
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	301.596622266	301.0476996799989	4690.673664
array-examples/standard_copy4_ground-1.yml	true	TIMEOUT	301.578449108	301.01681499698316	4802.236416
