benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	121.066964709	121.00769163598306	1462.415360
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	121.076682081	121.00443224096671	1505.611776
array-examples/relax-2-2.yml	true	TIMEOUT	120.994076666	121.0102153448388	71.471104
array-examples/sanfoundry_02_ground.yml	true	TIMEOUT	121.063322927	121.01340016908944	2501.074944
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	120.962652582	121.01595340901986	240.963584
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	120.914588339	121.00542161404155	1155.276800
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	121.058385447	121.00636150804348	1420.460032
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	121.075290051	121.011640985962	2021.634048
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	121.00007451	121.01420691190287	1535.856640
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	121.053337598	121.00653877295554	1506.869248
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	121.157720785	121.04444018495269	2406.916096
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	121.162709167	121.01412425399758	2518.601728
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	121.17469823	121.01822531595826	2290.585600
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	121.216141174	121.05037457612343	2364.170240
array-examples/standard_copy4_ground-1.yml	true	TIMEOUT	121.135515096	121.01207328098826	2333.179904
array-examples/standard_copy4_ground-2.yml	false	TIMEOUT	121.185320767	121.01282289111987	2418.544640
array-examples/standard_copy5_ground-1.yml	true	TIMEOUT	121.198189266	121.0224875099957	2196.234240
array-examples/standard_copy5_ground-2.yml	false	TIMEOUT	121.172430191	121.04155867104419	1978.896384
array-examples/standard_copy6_ground-1.yml	false	TIMEOUT	121.057803487	121.01974454103038	2229.121024
array-examples/standard_copy6_ground-2.yml	true	TIMEOUT	121.090421234	121.03362138289958	2117.058560
array-examples/standard_copy7_ground-1.yml	false	TIMEOUT	121.080656106	121.00861419877037	2479.202304
array-examples/standard_copy7_ground-2.yml	true	TIMEOUT	121.081537223	121.01375504117459	2367.012864
array-examples/standard_copy8_ground-1.yml	true	TIMEOUT	121.11169958	121.01263821404427	2617.155584
array-examples/standard_copy8_ground-2.yml	false	TIMEOUT	121.133633078	121.02008317504078	2729.635840
