benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	301.489500957	301.0538026629947	1653.932032
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	301.35725683	301.0436006280361	1444.409344
array-examples/data_structures_set_multi_proc_trivial_ground.yml	true	TIMEOUT	301.859376411	301.0215587429702	3077.537792
array-examples/relax-2-2.yml	true	TIMEOUT	301.020098311	301.0221502640052	96.182272
array-examples/sanfoundry_02_ground.yml	true	OUT OF MEMORY	125.176246933	124.46412646002136	4999.999488
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	301.205051784	301.1657323939726	771.452928
array-examples/sanfoundry_24-1.yml	true	TIMEOUT	301.031261756	301.0339737039758	176.156672
array-examples/sanfoundry_27_ground.yml	true	TIMEOUT	301.862898426	301.02067189093214	4137.709568
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	301.818393857	301.0193916030694	3469.905920
array-examples/sorting_bubblesort_2_ground.yml	false	TIMEOUT	301.6915433	301.0535182800377	2742.239232
array-examples/sorting_bubblesort_ground-1.yml	true	TIMEOUT	301.774739034	301.0239917889703	2742.124544
array-examples/sorting_bubblesort_ground-2.yml	false	TIMEOUT	301.823302241	301.02175513491966	2742.206464
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	301.434463303	301.0189008129528	1531.850752
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	301.251069732	301.0578868740704	1933.787136
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	301.304131273	301.01814083592035	1542.254592
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	301.411496835	301.0222308690427	1551.327232
array-examples/standard_compareModified_ground.yml	true	TIMEOUT	301.505990644	301.04973811795935	1887.006720
array-examples/standard_compare_ground.yml	true	TIMEOUT	301.474207584	301.03202134591993	1696.030720
array-examples/standard_copy1_ground-1.yml	true	TIMEOUT	301.703689269	301.0655081269797	2857.959424
array-examples/standard_copy1_ground-2.yml	false	TIMEOUT	301.727867971	301.0328799400013	3451.002880
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	301.676729471	301.0266110650264	4076.363776
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	301.702185513	301.04525473399553	3562.840064
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	301.740196339	301.0187548479298	4233.076736
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	301.341095839	306.63607680995483	4766.994432
array-examples/standard_copy4_ground-1.yml	true	TIMEOUT	301.79116271	301.02287913800683	4913.246208
array-examples/standard_copy4_ground-2.yml	false	OUT OF MEMORY	105.567257235	105.18661534099374	4999.999488
array-examples/standard_copy5_ground-1.yml	true	OUT OF MEMORY	104.453522919	104.04813049500808	4999.999488
array-examples/standard_copy5_ground-2.yml	false	OUT OF MEMORY	111.844875855	111.4019910589559	4999.999488
array-examples/standard_copy6_ground-1.yml	false	OUT OF MEMORY	108.496801843	108.00075410108548	4999.999488
array-examples/standard_copy6_ground-2.yml	true	OUT OF MEMORY	111.552844073	111.42899841594044	4999.999488
array-examples/standard_copy7_ground-1.yml	false	OUT OF MEMORY	110.419340035	110.02625653299037	4999.999488
array-examples/standard_copy7_ground-2.yml	true	OUT OF MEMORY	110.72338729	110.33039501099847	4999.999488
array-examples/standard_copy8_ground-1.yml	true	OUT OF MEMORY	114.882819105	114.2329728519544	4999.999488
array-examples/standard_copy8_ground-2.yml	false	OUT OF MEMORY	108.322062957	108.01562793902121	4999.999488
array-examples/standard_copy9_ground-1.yml	false	OUT OF MEMORY	102.314333483	101.92555883002933	4999.999488
array-examples/standard_copy9_ground-2.yml	true	OUT OF MEMORY	103.700733163	103.36672032205388	4999.999488
array-examples/standard_copyInitSum2_ground-1.yml	false	TIMEOUT	301.404597504	301.0312223560177	3240.689664
array-examples/standard_copyInitSum2_ground-2.yml	true	TIMEOUT	301.595755783	301.0221621460514	3522.629632
array-examples/standard_copyInitSum3_ground.yml	true	TIMEOUT	301.690453263	301.02808864589315	4377.772032
