benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	301.214299249	301.0201493310742	1352.626176
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	301.156174658	301.0301362199243	1143.578624
array-examples/data_structures_set_multi_proc_trivial_ground.yml	true	TIMEOUT	301.114652129	301.0276462940965	1259.663360
array-examples/relax-2-2.yml	true	TIMEOUT	301.012957831	301.0238545620814	100.888576
array-examples/sanfoundry_02_ground.yml	true	OUT OF MEMORY	123.929251001	123.37489480199292	4999.999488
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	301.123062527	301.1252787599806	811.790336
array-examples/sanfoundry_24-1.yml	true	TIMEOUT	300.992667639	301.03341396991163	198.733824
array-examples/sanfoundry_27_ground.yml	true	TIMEOUT	301.438310039	301.0252493149601	3455.414272
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	301.430455987	301.03287380898837	3059.847168
array-examples/sorting_bubblesort_2_ground.yml	false	TIMEOUT	301.143635865	301.02396002900787	922.181632
array-examples/sorting_bubblesort_ground-1.yml	true	TIMEOUT	301.127653412	301.0186307610711	929.992704
array-examples/sorting_bubblesort_ground-2.yml	false	TIMEOUT	301.149178579	301.02525380800944	925.835264
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	301.18283948	301.04910866799764	1156.411392
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	301.12284052	301.0168998169247	1215.139840
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	301.167097342	301.0490319990786	1157.509120
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	301.180415358	301.0444689360447	1202.003968
array-examples/standard_compareModified_ground.yml	true	TIMEOUT	301.152257848	301.03261242993176	1545.015296
array-examples/standard_compare_ground.yml	true	TIMEOUT	301.247499047	301.0487061390886	1516.584960
array-examples/standard_copy1_ground-1.yml	true	TIMEOUT	301.377219053	301.018538902048	2604.720128
array-examples/standard_copy1_ground-2.yml	false	TIMEOUT	301.288856646	301.0334180680802	3181.608960
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	301.481400069	301.0454332539812	3735.605248
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	301.216751043	301.0403252389515	3239.088128
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	301.519490682	301.03938568301965	3838.730240
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	301.326929802	306.6181888669962	4355.575808
array-examples/standard_copy4_ground-1.yml	true	TIMEOUT	301.483999557	301.0271556810476	4448.481280
array-examples/standard_copy4_ground-2.yml	false	TIMEOUT	301.395330752	301.03533725999296	4938.297344
array-examples/standard_copy5_ground-1.yml	true	OUT OF MEMORY	119.521916375	119.06965904100798	4999.999488
array-examples/standard_copy5_ground-2.yml	false	OUT OF MEMORY	114.86948094	114.43629167205654	4999.999488
array-examples/standard_copy6_ground-1.yml	false	OUT OF MEMORY	114.716618972	114.26142990996595	4999.999488
array-examples/standard_copy6_ground-2.yml	true	OUT OF MEMORY	116.92273945	116.56036125402898	4999.999488
array-examples/standard_copy7_ground-1.yml	false	OUT OF MEMORY	114.398869452	113.99690589890815	4999.999488
array-examples/standard_copy7_ground-2.yml	true	OUT OF MEMORY	115.816412312	115.50538479501847	4999.999488
