tool		ESBMC 	ESBMC 	ESBMC 	ESBMC 
run set		Contractor.Contractor	Contractor.Contractor	Contractor.Contractor	Contractor.Contractor
../sv-benchmarks/c/		status	cputime (s)	walltime (s)	memory (MB)
nla-digbench/divbin.yml	false	false(unreach-call)	4.102418228	4.112276860047132	36.732928
nla-digbench/dijkstra-u.yml	true	TIMEOUT	901.004829985	901.009509215015	429.592576
nla-digbench/divbin2.yml	true	TIMEOUT	900.963348104	901.0130576089723	83.353600
nla-digbench/knuth.yml	true	TIMEOUT	900.983475655	901.0134250209667	115.871744
nla-digbench-scaling/knuth_valuebound2.yml	true	true	0.325421867	0.3308108999626711	34.729984
nla-digbench-scaling/knuth_valuebound10.yml	true	true	8.158949442	8.16333373496309	64.675840
nla-digbench-scaling/divbin_valuebound1.yml	true	true	0.308717286	0.3144583849934861	34.209792
nla-digbench-scaling/divbin2_valuebound5.yml	true	true	0.344846092	0.35894643794745207	34.922496
nla-digbench-scaling/divbin_valuebound10.yml	true	true	0.704814684	0.7153531990479678	36.184064
nla-digbench-scaling/divbin_valuebound5.yml	true	true	0.602500104	0.6148080480052158	36.261888
nla-digbench-scaling/divbin_unwindbound20.yml	false	false(unreach-call)	4.542976025	4.552156093996018	37.306368
nla-digbench-scaling/divbin_valuebound100.yml	true	true	3.845631356	3.8610800409223884	39.759872
nla-digbench-scaling/divbin_valuebound20.yml	true	true	1.201645799	1.2099921189947054	37.859328
nla-digbench-scaling/divbin2_valuebound20.yml	true	true	0.592270346	0.6016177249839529	36.745216
nla-digbench-scaling/divbin_valuebound50.yml	true	true	1.440954469	1.4504265390569344	36.913152
nla-digbench-scaling/divbin_valuebound2.yml	true	true	0.306175068	0.3185685219941661	34.217984
nla-digbench-scaling/divbin2_valuebound100.yml	true	true	1.092508652	1.1050711600109935	37.834752
nla-digbench-scaling/divbin2_valuebound10.yml	true	true	0.420102802	0.43022101500537246	34.979840
nla-digbench-scaling/divbin2_valuebound50.yml	true	true	0.682706529	0.692240685923025	36.331520
nla-digbench-scaling/divbin_unwindbound2.yml	true	true	0.274745313	0.285884055076167	34.156544
nla-digbench-scaling/divbin_unwindbound5.yml	true	true	9.679284643	9.691223350004293	40.173568
nla-digbench-scaling/divbin_unwindbound1.yml	true	true	0.261042929	0.27133625699207187	34.209792
nla-digbench-scaling/divbin2_valuebound1.yml	true	true	0.267495837	0.28199739300180227	34.078720
nla-digbench-scaling/divbin2_valuebound2.yml	true	true	0.271438095	0.28354351804591715	34.181120
nla-digbench-scaling/divbin_unwindbound100.yml	false	false(unreach-call)	4.52373467	4.538715364062227	37.695488
nla-digbench-scaling/divbin_unwindbound10.yml	false	false(unreach-call)	4.789853994	4.801652858033776	37.515264
nla-digbench-scaling/knuth_unwindbound10.yml	true	TIMEOUT	900.994491147	901.0121749669779	114.802688
nla-digbench-scaling/divbin_unwindbound50.yml	false	false(unreach-call)	4.484274096	4.496721163974144	37.675008
nla-digbench-scaling/knuth_unwindbound50.yml	true	TIMEOUT	900.996178664	901.0086252379697	111.054848
nla-digbench-scaling/knuth_unwindbound1.yml	true	TIMEOUT	900.948217915	901.0126605399419	115.208192
nla-digbench-scaling/knuth_unwindbound20.yml	true	TIMEOUT	900.999826507	901.0141651449958	118.317056
nla-digbench-scaling/knuth_unwindbound2.yml	true	TIMEOUT	900.998522901	901.0157210939797	118.534144
nla-digbench-scaling/knuth_unwindbound5.yml	true	TIMEOUT	900.946788943	901.0103777589975	113.307648
nla-digbench-scaling/knuth_unwindbound100.yml	true	TIMEOUT	900.995768547	901.0129111359129	123.817984
nla-digbench-scaling/knuth_valuebound5.yml	true	true	1.713604193	1.720742047065869	46.768128
nla-digbench-scaling/knuth_valuebound100.yml	true	true	64.983822058	64.99411757197231	93.331456
nla-digbench-scaling/knuth_valuebound20.yml	true	true	9.120097062	9.127260389970616	68.542464
