tool		ESBMC 	ESBMC 	ESBMC 	ESBMC 
run set		Contractor.Contractor	Contractor.Contractor	Contractor.Contractor	Contractor.Contractor
../sv-benchmarks/c/		status	cputime (s)	walltime (s)	memory (MB)
nla-digbench/divbin.yml	false	false(unreach-call)	4.045826617	4.061422043014318	36.188160
nla-digbench/dijkstra-u.yml	true	TIMEOUT	901.115212291	901.0151567009743	428.896256
nla-digbench/divbin2.yml	true	TIMEOUT	900.995887273	901.0193348570028	75.132928
nla-digbench/knuth.yml	true	TIMEOUT	901.027867553	901.0145119259832	114.892800
nla-digbench-scaling/knuth_valuebound2.yml	true	true	0.289107932	0.2985491610597819	33.943552
nla-digbench-scaling/knuth_valuebound10.yml	true	true	7.719836234	7.73133439803496	64.135168
nla-digbench-scaling/divbin_valuebound1.yml	true	true	0.258347938	0.2656260950025171	33.431552
nla-digbench-scaling/divbin2_valuebound5.yml	true	true	0.329115222	0.3376908099744469	34.263040
nla-digbench-scaling/divbin_valuebound10.yml	true	true	0.634350824	0.6442984739551321	35.815424
nla-digbench-scaling/divbin_valuebound5.yml	true	true	0.54968317	0.5573658200446516	35.811328
nla-digbench-scaling/divbin_unwindbound20.yml	false	false(unreach-call)	4.432639063	4.440087625058368	36.777984
nla-digbench-scaling/divbin_valuebound100.yml	true	true	3.751818584	3.760396132012829	39.256064
nla-digbench-scaling/divbin_valuebound20.yml	true	true	1.201169245	1.2066504519898444	37.380096
nla-digbench-scaling/divbin2_valuebound20.yml	true	true	0.555389971	0.5754440110176802	36.294656
nla-digbench-scaling/divbin_valuebound50.yml	true	true	1.417467345	1.4244332809466869	36.323328
nla-digbench-scaling/divbin_valuebound2.yml	true	true	0.291603311	0.3012924350332469	33.460224
nla-digbench-scaling/divbin2_valuebound100.yml	true	true	1.160850547	1.1667789519997314	37.380096
nla-digbench-scaling/divbin2_valuebound10.yml	true	true	0.364155609	0.375612476025708	34.189312
nla-digbench-scaling/divbin2_valuebound50.yml	true	true	0.608243236	0.6138976729707792	35.995648
nla-digbench-scaling/divbin_unwindbound2.yml	true	true	0.216407963	0.22268124297261238	33.435648
nla-digbench-scaling/divbin_unwindbound5.yml	true	true	9.612087986	9.62051064404659	38.535168
nla-digbench-scaling/divbin_unwindbound1.yml	true	true	0.223628378	0.23137973702978343	33.357824
nla-digbench-scaling/divbin2_valuebound1.yml	true	true	0.183236062	0.19496320304460824	33.435648
nla-digbench-scaling/divbin2_valuebound2.yml	true	true	0.204160924	0.2151123060612008	33.353728
nla-digbench-scaling/divbin_unwindbound100.yml	false	false(unreach-call)	4.425839265	4.435074909939431	37.199872
nla-digbench-scaling/divbin_unwindbound10.yml	false	false(unreach-call)	4.767837128	4.782265421003103	36.859904
nla-digbench-scaling/knuth_unwindbound10.yml	true	TIMEOUT	900.97854309	901.0175924749346	117.673984
nla-digbench-scaling/divbin_unwindbound50.yml	false	false(unreach-call)	4.439548196	4.449609790928662	37.195776
nla-digbench-scaling/knuth_unwindbound50.yml	true	TIMEOUT	901.014997259	901.0140221510082	115.523584
nla-digbench-scaling/knuth_unwindbound1.yml	true	TIMEOUT	900.95750564	901.0158403660171	117.821440
nla-digbench-scaling/knuth_unwindbound20.yml	true	TIMEOUT	901.003501185	901.0181386319455	118.444032
nla-digbench-scaling/knuth_unwindbound2.yml	true	TIMEOUT	900.935663852	901.0094281289494	113.766400
nla-digbench-scaling/knuth_unwindbound5.yml	true	TIMEOUT	901.009207963	901.0182986439904	122.384384
nla-digbench-scaling/knuth_unwindbound100.yml	true	TIMEOUT	900.996721432	901.0138720329851	113.631232
nla-digbench-scaling/knuth_valuebound5.yml	true	true	1.760478389	1.7722285699564964	45.690880
nla-digbench-scaling/knuth_valuebound100.yml	true	true	65.37069061	65.38885160302743	90.865664
nla-digbench-scaling/knuth_valuebound20.yml	true	true	9.274578364	9.297055635019206	67.674112
