tool		ESBMC 	ESBMC 	ESBMC 	ESBMC 
run set		Contractor.Contractor	Contractor.Contractor	Contractor.Contractor	Contractor.Contractor
../sv-benchmarks/c/		status	cputime (s)	walltime (s)	memory (MB)
nla-digbench/divbin.yml	false	false(unreach-call)	4.155020538	4.167166727012955	36.626432
nla-digbench/dijkstra-u.yml	true	TIMEOUT	901.043880333	901.0140419759555	398.356480
nla-digbench/divbin2.yml	true	TIMEOUT	900.98466456	901.0129726770101	85.843968
nla-digbench/knuth.yml	true	TIMEOUT	900.997945313	901.0195306040114	111.775744
nla-digbench-scaling/knuth_valuebound2.yml	true	true	0.29017047	0.3014898500405252	34.033664
nla-digbench-scaling/knuth_valuebound10.yml	true	true	8.128786199	8.135732483002357	66.035712
nla-digbench-scaling/divbin_valuebound1.yml	true	true	0.267665229	0.2734043860109523	33.378304
nla-digbench-scaling/divbin2_valuebound5.yml	true	true	0.343336525	0.354728676029481	34.336768
nla-digbench-scaling/divbin_valuebound10.yml	true	true	0.535685041	0.5465058489935473	35.811328
nla-digbench-scaling/divbin_valuebound5.yml	true	true	0.517195914	0.5322670149616897	35.827712
nla-digbench-scaling/divbin_unwindbound20.yml	false	false(unreach-call)	4.593975206	4.605820932076313	36.769792
nla-digbench-scaling/divbin_valuebound100.yml	true	true	3.30907062	3.316658045980148	39.157760
nla-digbench-scaling/divbin_valuebound20.yml	true	true	0.98492821	0.9955053590238094	37.380096
nla-digbench-scaling/divbin2_valuebound20.yml	true	true	0.608033658	0.61544527602382	36.286464
nla-digbench-scaling/divbin_valuebound50.yml	true	true	1.226732255	1.2516548830317333	36.397056
nla-digbench-scaling/divbin_valuebound2.yml	true	true	0.262036751	0.27184760302770883	33.517568
nla-digbench-scaling/divbin2_valuebound100.yml	true	true	0.96647291	0.9735553390346467	38.146048
nla-digbench-scaling/divbin2_valuebound10.yml	true	true	0.318676116	0.329577830969356	34.267136
nla-digbench-scaling/divbin2_valuebound50.yml	true	true	0.631507662	0.6470400289399549	36.044800
nla-digbench-scaling/divbin_unwindbound2.yml	true	true	0.232970694	0.24241720896679908	33.435648
nla-digbench-scaling/divbin_unwindbound5.yml	true	true	9.576418336	9.585913006099872	39.632896
nla-digbench-scaling/divbin_unwindbound1.yml	true	true	0.218930387	0.22774572495836765	33.366016
nla-digbench-scaling/divbin2_valuebound1.yml	true	true	0.221865449	0.23126907600089908	33.435648
nla-digbench-scaling/divbin2_valuebound2.yml	true	true	0.229453005	0.24030536296777427	33.435648
nla-digbench-scaling/divbin_unwindbound100.yml	false	false(unreach-call)	4.424857228	4.434158808900975	37.195776
nla-digbench-scaling/divbin_unwindbound10.yml	false	false(unreach-call)	4.629432564	4.638394696987234	36.876288
nla-digbench-scaling/knuth_unwindbound10.yml	true	TIMEOUT	900.949791939	901.0149987260811	108.400640
nla-digbench-scaling/divbin_unwindbound50.yml	false	false(unreach-call)	4.578887374	4.640167371951975	37.199872
nla-digbench-scaling/knuth_unwindbound50.yml	true	TIMEOUT	900.929654281	901.0141774540534	109.395968
nla-digbench-scaling/knuth_unwindbound1.yml	true	TIMEOUT	900.942179864	901.0159425090533	112.873472
nla-digbench-scaling/knuth_unwindbound20.yml	true	TIMEOUT	900.970379462	901.0153052699752	113.340416
nla-digbench-scaling/knuth_unwindbound2.yml	true	TIMEOUT	900.994766209	901.0160089820856	116.436992
nla-digbench-scaling/knuth_unwindbound5.yml	true	TIMEOUT	900.174704048	901.0155198979191	111.656960
nla-digbench-scaling/knuth_unwindbound100.yml	true	TIMEOUT	900.991927609	901.0159068779321	120.254464
nla-digbench-scaling/knuth_valuebound5.yml	true	true	1.704504568	1.721915777074173	45.891584
nla-digbench-scaling/knuth_valuebound100.yml	true	true	66.776857933	66.78963005496189	91.209728
nla-digbench-scaling/knuth_valuebound20.yml	true	true	10.205277227	10.218612259021029	68.227072
