benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	301.149815724	301.01896122284234	1050.288128
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	301.167154289	301.02648260397837	1042.808832
array-examples/data_structures_set_multi_proc_trivial_ground.yml	true	TIMEOUT	301.250700407	301.02289988612756	1518.936064
array-examples/relax-2-2.yml	true	TIMEOUT	301.07959667	301.01911978190765	580.374528
array-examples/sanfoundry_02_ground.yml	true	OUT OF MEMORY	194.577293694	194.2318598497659	4999.999488
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	301.054077289	301.01728660287336	490.819584
array-examples/sanfoundry_24-1.yml	true	TIMEOUT	301.012354201	301.0125203174539	346.464256
array-examples/sanfoundry_27_ground.yml	true	TIMEOUT	301.753927563	301.0149002750404	4054.470656
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	301.678300515	301.0277698542923	3256.889344
array-examples/sorting_bubblesort_2_ground.yml	false	TIMEOUT	301.229424868	306.07032855506986	3038.744576
array-examples/sorting_bubblesort_ground-1.yml	true	TIMEOUT	301.633081997	301.0210711900145	3038.789632
array-examples/sorting_bubblesort_ground-2.yml	false	TIMEOUT	301.626037534	301.037489074748	3038.752768
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	301.290262652	301.01607296196744	1083.461632
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	301.400256931	301.0309230098501	1595.641856
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	300.914253977	301.02907216269523	1052.082176
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	301.443224816	301.02067509805784	1949.401088
array-examples/standard_compareModified_ground.yml	true	TIMEOUT	301.436726761	301.0310982838273	1793.564672
array-examples/standard_compare_ground.yml	true	TIMEOUT	301.390449344	301.0326231359504	1639.456768
array-examples/standard_copy1_ground-1.yml	true	TIMEOUT	301.6029675	301.01795499166474	2851.840000
array-examples/standard_copy1_ground-2.yml	false	TIMEOUT	301.584102109	301.0354264997877	3445.137408
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	301.608471741	301.02763133263215	4035.133440
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	301.630034059	301.03557906486094	3522.469888
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	301.588352448	301.022833020892	4157.689856
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	301.595169612	301.02906420081854	4690.751488
array-examples/standard_copy4_ground-1.yml	true	TIMEOUT	301.780413042	301.0311454627663	4802.306048
array-examples/standard_copy4_ground-2.yml	false	OUT OF MEMORY	128.092930381	127.7225617673248	4999.999488
array-examples/standard_copy5_ground-1.yml	true	OUT OF MEMORY	133.659919155	133.1711084698327	4999.999488
array-examples/standard_copy5_ground-2.yml	false	OUT OF MEMORY	129.062194243	128.64355211611837	4999.999488
array-examples/standard_copy6_ground-1.yml	false	OUT OF MEMORY	130.907296783	130.52931699715555	4999.999488
array-examples/standard_copy6_ground-2.yml	true	OUT OF MEMORY	128.473008375	128.08556860219687	4999.999488
array-examples/standard_copy7_ground-1.yml	false	OUT OF MEMORY	131.257106653	130.8369737449102	4999.999488
array-examples/standard_copy7_ground-2.yml	true	OUT OF MEMORY	129.689195992	129.29840968875214	4999.999488
array-examples/standard_copy8_ground-1.yml	true	OUT OF MEMORY	131.014857119	130.6306964769028	4999.999488
array-examples/standard_copy8_ground-2.yml	false	OUT OF MEMORY	129.145012159	128.7407695320435	4999.999488
array-examples/standard_copy9_ground-1.yml	false	OUT OF MEMORY	124.655712397	124.22820014413446	4999.999488
array-examples/standard_copy9_ground-2.yml	true	OUT OF MEMORY	127.090772186	126.67297056596726	4999.999488
array-examples/standard_copyInitSum2_ground-1.yml	false	TIMEOUT	301.349929335	301.02641356829554	3195.883520
array-examples/standard_copyInitSum2_ground-2.yml	true	TIMEOUT	301.260810092	301.0303112003021	3477.954560
array-examples/standard_copyInitSum3_ground.yml	true	TIMEOUT	301.445379418	301.02297631511465	4292.886528
array-examples/standard_copyInitSum_ground.yml	true	TIMEOUT	301.32126651	301.0204291618429	3492.913152
array-examples/standard_copyInit_ground.yml	true	TIMEOUT	301.284285316	301.0375780411996	2671.951872
array-examples/standard_find_ground-1.yml	true	OUT OF MEMORY	216.740339582	216.400306743104	4999.999488
array-examples/standard_init1_ground-1.yml	false	TIMEOUT	301.186233324	301.03896813606843	2040.909824
array-examples/standard_init1_ground-2.yml	true	TIMEOUT	301.180445878	301.0380907971412	2041.196544
array-examples/standard_init2_ground-1.yml	false	TIMEOUT	301.24761787	301.02258137986064	2580.615168
array-examples/standard_init2_ground-2.yml	true	TIMEOUT	301.176638651	301.03104175580665	2580.606976
array-examples/standard_init3_ground-1.yml	false	TIMEOUT	301.265204125	301.02656646911055	3120.783360
array-examples/standard_init3_ground-2.yml	true	TIMEOUT	301.287939839	301.02193314395845	3120.889856
array-examples/standard_init4_ground-1.yml	false	TIMEOUT	300.887224677	301.06067389808595	3706.523648
array-examples/standard_init4_ground-2.yml	true	TIMEOUT	301.237835792	306.77643712516874	3706.540032
array-examples/standard_init5_ground-1.yml	true	TIMEOUT	301.366314046	301.01837240578607	4234.129408
array-examples/standard_init5_ground-2.yml	false	TIMEOUT	301.317466066	301.0325097832829	4234.223616
array-examples/standard_init6_ground-1.yml	false	TIMEOUT	301.43812092	301.0217323699035	4844.732416
array-examples/standard_init6_ground-2.yml	true	TIMEOUT	301.535133002	301.01792914932594	4844.728320
array-examples/standard_init7_ground-1.yml	false	OUT OF MEMORY	124.415985209	123.9870498473756	4999.999488
array-examples/standard_init7_ground-2.yml	true	OUT OF MEMORY	121.256984771	120.8022118890658	4999.999488
array-examples/standard_init8_ground-1.yml	false	OUT OF MEMORY	121.613721988	121.25314660323784	4999.999488
array-examples/standard_init8_ground-2.yml	true	OUT OF MEMORY	122.601925795	122.15927213430405	4999.999488
array-examples/standard_init9_ground-1.yml	false	OUT OF MEMORY	120.173699615	119.72786400886253	4999.999488
array-examples/standard_init9_ground-2.yml	true	OUT OF MEMORY	116.725698528	116.3038978613913	4999.999488
array-examples/standard_maxInArray_ground.yml	true	TIMEOUT	301.258054569	301.01730556599796	4012.945408
array-examples/standard_minInArray_ground-1.yml	false	TIMEOUT	301.424619718	301.01366709405556	4059.951104
array-examples/standard_minInArray_ground-2.yml	true	TIMEOUT	301.404960391	301.01679841196164	4061.761536
array-examples/standard_palindrome_ground.yml	true	TIMEOUT	301.13348096	301.01642508013174	1147.367424
array-examples/standard_partial_init_ground.yml	true	TIMEOUT	301.123822417	301.0198669619858	1098.682368
array-examples/standard_partition_ground-1.yml	false	TIMEOUT	300.869369241	301.0220315149054	455.176192
array-examples/standard_partition_ground-2.yml	true	TIMEOUT	301.071950032	301.018324888777	687.099904
array-examples/standard_partition_original_ground.yml	true	TIMEOUT	301.026129235	301.01350764231756	581.967872
array-examples/standard_password_ground.yml	true	TIMEOUT	301.504612279	301.02440819423646	3915.583488
array-examples/standard_reverse_ground.yml	true	TIMEOUT	301.483114616	301.04207610106096	2903.457792
array-examples/standard_running-1.yml	false	TIMEOUT	301.279993164	301.06316102389246	1673.646080
array-examples/standard_running-2.yml	true	TIMEOUT	301.371682894	301.02284848084673	1682.825216
array-examples/standard_sentinel-2.yml	true	TIMEOUT	301.150418797	301.022486934904	617.566208
array-examples/standard_sentinel.i.v+cfa-reducer.yml	true	TIMEOUT	301.150931729	301.02309960033745	859.697152
array-examples/standard_seq_init_ground.yml	true	TIMEOUT	301.123498282	301.0323099177331	532.361216
array-examples/standard_strcmp_ground.yml	true	OUT OF MEMORY	182.387952133	181.80552015919238	4999.999488
array-examples/standard_strcpy_ground-1.yml	true	OUT OF MEMORY	219.193073704	218.85676715010777	4999.999488
array-examples/standard_strcpy_original-2.yml	true	OUT OF MEMORY	239.655251527	239.07448088610545	4999.999488
array-examples/standard_two_index_01.yml	true	TIMEOUT	300.974239355	301.01747804973274	334.725120
array-examples/standard_two_index_02.yml	true	TIMEOUT	300.989533558	301.0234281560406	333.045760
array-examples/standard_two_index_03.yml	true	TIMEOUT	300.943313102	306.3048641500063	327.237632
array-examples/standard_two_index_04.yml	true	TIMEOUT	300.98361512	301.01674668025225	337.588224
array-examples/standard_two_index_05.yml	true	TIMEOUT	300.827816305	301.0187799218111	351.145984
array-examples/standard_two_index_06.yml	true	TIMEOUT	300.988193644	301.0161580010317	321.150976
array-examples/standard_two_index_07.yml	true	TIMEOUT	301.024432868	301.0288033802062	326.709248
array-examples/standard_two_index_08.yml	true	TIMEOUT	301.00515694	301.01816788874567	326.828032
array-examples/standard_two_index_09.yml	true	TIMEOUT	301.018548677	301.02438602456823	322.621440
array-examples/standard_vararg_ground.yml	true	TIMEOUT	301.072273344	301.0147043229081	599.937024
array-examples/standard_vector_difference_ground.yml	true	TIMEOUT	301.402208555	301.01908675488085	3777.368064
array-industry-pattern/array_assert_loop_dep.yml	false	OUT OF MEMORY	207.160662494	206.65459843585268	4999.999488
array-industry-pattern/array_monotonic.yml	true	TIMEOUT	300.879112822	301.02060804190114	189.292544
array-industry-pattern/array_mul_init.yml	true	TIMEOUT	301.244928976	301.0176175511442	2181.804032
array-industry-pattern/array_of_struct_break.yml	true	TIMEOUT	301.496556289	301.0253874650225	4814.397440
array-industry-pattern/array_of_struct_loop_dep.yml	false	OUT OF MEMORY	280.374437361	279.9770761691034	4999.999488
array-industry-pattern/array_of_struct_ptr_cond_init.yml	true	TIMEOUT	301.319230209	301.019305862952	2848.022528
array-industry-pattern/array_of_struct_ptr_flag_init.yml	true	TIMEOUT	301.028941479	301.0186564619653	610.504704
array-industry-pattern/array_of_struct_ptr_monotonic.yml	true	TIMEOUT	301.075166085	301.02784288302064	546.824192
array-industry-pattern/array_of_struct_ptr_mul_init.yml	true	TIMEOUT	301.242116618	301.02514628507197	2124.652544
array-industry-pattern/array_of_struct_single_elem_init.yml	true	TIMEOUT	301.282121215	301.01592030609027	2355.687424
array-industry-pattern/array_ptr_partial_init.yml	true	TIMEOUT	301.056443461	301.0353732681833	381.198336
array-industry-pattern/array_ptr_single_elem_init-1.yml	true	TIMEOUT	301.479147119	301.01654884265736	4109.881344
array-industry-pattern/array_ptr_single_elem_init-2.yml	false	TIMEOUT	301.285711234	301.0152760152705	2325.172224
array-industry-pattern/array_range_init.yml	false	TIMEOUT	300.966047554	301.0235830619931	2104.283136
array-industry-pattern/array_shadowinit.yml	true	TIMEOUT	300.998679441	301.04376582289115	527.814656
array-industry-pattern/array_single_elem_init.yml	false	TIMEOUT	301.211169783	301.0231002038345	2325.073920
array-industry-pattern/check_removal_from_set_after_insertion.yml	false	TIMEOUT	301.042958619	305.8416297119111	331.882496
reducercommutativity/avg05-1.yml	true	true	74.330335717	74.3487274250947	85.008384
reducercommutativity/avg10-2.yml	true	TIMEOUT	300.875293081	301.0230414713733	139.284480
reducercommutativity/avg20-2.yml	true	TIMEOUT	300.858937202	301.0209617721848	150.364160
reducercommutativity/avg40-2.yml	true	TIMEOUT	300.965997576	301.02184102963656	175.300608
reducercommutativity/avg60-1.yml	true	TIMEOUT	301.017070829	301.0168756041676	250.302464
reducercommutativity/max.yml	true	TIMEOUT	301.028306255	301.02090996690094	344.260608
reducercommutativity/max05-1.yml	true	true	1.555803142	1.5741022457368672	36.163584
reducercommutativity/max10-1.yml	true	true	42.220106735	42.23537006601691	53.895168
reducercommutativity/max20-1.yml	true	TIMEOUT	300.981365863	301.02944211801514	93.192192
reducercommutativity/max40-1.yml	true	TIMEOUT	301.005332623	301.0192308779806	124.203008
reducercommutativity/max60-2.yml	true	TIMEOUT	300.966773302	301.01978552434593	183.238656
reducercommutativity/rangesum.yml	false	TIMEOUT	300.869604229	301.0187051380053	193.613824
reducercommutativity/rangesum05.yml	false	false(unreach-call)	0.479969103	0.4953932394273579	34.254848
reducercommutativity/rangesum10.yml	false	false(unreach-call)	0.514589915	0.5294641251675785	34.344960
reducercommutativity/rangesum20.yml	false	false(unreach-call)	1.431227447	1.4471636530943215	38.055936
reducercommutativity/rangesum40.yml	false	false(unreach-call)	35.211857908	35.330938315950334	60.772352
reducercommutativity/rangesum60.yml	false	false(unreach-call)	57.353369176	57.375575667247176	93.425664
reducercommutativity/sep.yml	true	TIMEOUT	301.035144226	301.01447007479146	335.929344
reducercommutativity/sep05-1.yml	true	true	0.410205488	0.42780820513144135	34.222080
