benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	301.156088388	301.099122221116	635.551744
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	301.176454384	301.11031366791576	635.654144
array-examples/data_structures_set_multi_proc_trivial_ground.yml	true	TIMEOUT	301.114898221	301.0225786261726	1121.427456
array-examples/relax-2-2.yml	true	TIMEOUT	301.006945128	301.01417593611404	35.078144
array-examples/sanfoundry_02_ground.yml	true	OUT OF MEMORY	127.971653985	127.55278164008632	4999.999488
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	301.013409089	301.01918646413833	33.292288
array-examples/sanfoundry_24-1.yml	true	TIMEOUT	300.993483046	301.0135465620551	33.337344
array-examples/sanfoundry_27_ground.yml	true	TIMEOUT	301.349014773	301.02876272797585	3992.707072
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	301.415676233	301.0907847119961	3291.893760
array-examples/sorting_bubblesort_2_ground.yml	false	TIMEOUT	301.113775096	306.5888100040611	911.609856
array-examples/sorting_bubblesort_ground-1.yml	true	TIMEOUT	301.175831433	301.01624959288165	911.548416
array-examples/sorting_bubblesort_ground-2.yml	false	TIMEOUT	301.193162386	301.08622595109046	911.593472
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	301.182376352	301.08778300788254	529.428480
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	301.061072766	301.0805655820295	691.269632
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	301.160066381	301.1441920280922	564.670464
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	301.127708215	301.0611331909895	519.499776
array-examples/standard_compareModified_ground.yml	true	TIMEOUT	300.990847047	301.0216556121595	557.314048
array-examples/standard_compare_ground.yml	true	TIMEOUT	301.06942549	301.0257749131415	347.000832
array-examples/standard_copy1_ground-1.yml	true	TIMEOUT	301.307411675	301.02841917797923	2791.104512
array-examples/standard_copy1_ground-2.yml	false	TIMEOUT	301.316564985	301.01637766719796	3384.127488
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	301.389797397	301.0372342579067	3974.119424
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	301.349612339	301.03413056302816	3461.607424
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	301.213574272	301.0157034501899	4096.843776
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	301.238637652	301.0170911010355	4629.704704
array-examples/standard_copy4_ground-1.yml	true	TIMEOUT	301.269026388	301.0165379969403	4741.505024
array-examples/standard_copy4_ground-2.yml	false	OUT OF MEMORY	109.282411698	108.84882168192416	4999.999488
array-examples/standard_copy5_ground-1.yml	true	OUT OF MEMORY	106.005939895	105.67397128604352	4999.999488
array-examples/standard_copy5_ground-2.yml	false	OUT OF MEMORY	117.675382821	117.37607958796434	4999.999488
array-examples/standard_copy6_ground-1.yml	false	OUT OF MEMORY	120.249954956	119.82103858003393	4999.999488
array-examples/standard_copy6_ground-2.yml	true	OUT OF MEMORY	123.624819418	123.20868091890588	4999.999488
array-examples/standard_copy7_ground-1.yml	false	OUT OF MEMORY	117.856666673	117.5538562941365	4999.999488
array-examples/standard_copy7_ground-2.yml	true	OUT OF MEMORY	121.408838105	121.15110131003894	4999.999488
array-examples/standard_copy8_ground-1.yml	true	OUT OF MEMORY	118.417959168	118.1157670931425	4999.999488
array-examples/standard_copy8_ground-2.yml	false	OUT OF MEMORY	117.38354519	116.98099273396656	4999.999488
array-examples/standard_copy9_ground-1.yml	false	OUT OF MEMORY	112.441765842	112.1089994830545	4999.999488
