benchmarks	CTRL	status	cputime(s)	walltime(s)	memory(MB)
array-examples/data_structures_set_multi_proc_ground-1.yml	false	TIMEOUT	301.146252432	301.02129522606265	1626.529792
array-examples/data_structures_set_multi_proc_ground-2.yml	true	TIMEOUT	301.169165839	301.01525313197635	1436.127232
array-examples/data_structures_set_multi_proc_trivial_ground.yml	true	TIMEOUT	301.383526735	301.01649601594545	3077.500928
array-examples/relax-2-2.yml	true	TIMEOUT	301.008264873	301.0281234489521	96.407552
array-examples/sanfoundry_02_ground.yml	true	OUT OF MEMORY	124.818514219	124.40456095908303	4999.999488
array-examples/sanfoundry_10_ground.yml	true	TIMEOUT	301.117973235	301.1032301780069	781.893632
array-examples/sanfoundry_24-1.yml	true	TIMEOUT	301.046242685	301.0295905660605	172.359680
array-examples/sanfoundry_27_ground.yml	true	TIMEOUT	301.668930827	301.03375071601477	4137.783296
array-examples/sanfoundry_43_ground.yml	true	TIMEOUT	301.461524143	301.01657630794216	3377.786880
array-examples/sorting_bubblesort_2_ground.yml	false	TIMEOUT	301.580254694	301.03091971797403	2742.222848
array-examples/sorting_bubblesort_ground-1.yml	true	TIMEOUT	301.576108221	301.0398285770789	2742.161408
array-examples/sorting_bubblesort_ground-2.yml	false	TIMEOUT	301.55515548	301.02976770407986	2742.181888
array-examples/sorting_selectionsort_2_ground.yml	false	TIMEOUT	301.324529548	301.03448054695036	1483.001856
array-examples/sorting_selectionsort_ground-1.yml	false	TIMEOUT	301.431466885	301.0300403960282	1933.713408
array-examples/sorting_selectionsort_ground-2.yml	true	TIMEOUT	301.365617397	301.015597559046	1493.250048
array-examples/standard_allDiff2_ground.yml	false	TIMEOUT	301.323347944	301.0166719390545	1554.960384
array-examples/standard_compareModified_ground.yml	true	TIMEOUT	301.390415457	301.02244844299275	1852.248064
array-examples/standard_compare_ground.yml	true	TIMEOUT	301.406606328	301.02289851603564	1694.830592
array-examples/standard_copy1_ground-1.yml	true	TIMEOUT	301.504093357	301.04150219797157	2857.992192
array-examples/standard_copy1_ground-2.yml	false	TIMEOUT	301.504695281	301.014673201018	3451.060224
array-examples/standard_copy2_ground-1.yml	false	TIMEOUT	301.527575884	301.0168220270425	4076.404736
array-examples/standard_copy2_ground-2.yml	true	TIMEOUT	301.537209251	301.0164559800178	3562.881024
array-examples/standard_copy3_ground-1.yml	true	TIMEOUT	301.518288746	301.01474373508245	4233.105408
array-examples/standard_copy3_ground-2.yml	false	TIMEOUT	301.708200618	301.03227715799585	4766.949376
